,Date,Language,Text,clean_text
545,2022-09-10 19:40:26+00:00,en,"Thinking about school. The one thing that is nice is that your goals are so clear. But you can’t get 100% in life and endpoints are fuzzy. I think the better you can do to weed through the noise and hone in on organized goals, the better you can track your progress. Hard tho",thinking school one thing nice goals clear cant get life endpoints fuzzy think better weed noise hone organized goals better track progress hard tho
546,2022-09-10 19:39:20+00:00,en,"You gotta pull in Slow YOoo 
Premium flower 🌺 #cannabis #soysauce .   . 🎙️🎙️🎙️ subscriptions - trapogoly  #Saturday #Outfit https://t.co/MmgoasCte5",gotta pull slow yooo premium flower subscriptions trapogoly 
547,2022-09-10 19:34:22+00:00,en,#Sacramento has evolved into an amazing #cannabis city. A big shoutout to all of our colleagues around the 916 💙, evolved amazing city big shoutout colleagues around 
548,2022-09-10 19:31:26+00:00,en,@dk1018hh He looks like the cousin that you don’t really like but he always brings the weed to the family Thanksgiving., looks like cousin dont really like always brings weed family thanksgiving 
549,2022-09-10 19:30:13+00:00,en,when winter comes i’m gonna be finally ready to be obnoxiously obsessed with fashion &amp; smoking weed,winter comes im gonna finally ready obnoxiously obsessed fashion amp smoking weed
550,2022-09-10 19:29:56+00:00,en,"#weedbusinessnyc Half,.  And the Other half is smoking 🤑 it's gone be one of our favorite Boxes 🎁🎁🎁 #cannabis NYC  PodS 🎙️🎙️🎙️ New Season 📺 https://t.co/MvDjhE6GtP", half half smoking gone one favorite boxes nyc pods new season 
551,2022-09-10 19:22:48+00:00,en,"Good afternoon, Mommy wants lunch and a cannabis delivery run. 

$end $200 of o my CA",good afternoon mommy wants lunch cannabis delivery run end ca
552,2022-09-10 19:19:52+00:00,en,@BrendenCole17 @johnnydunn777 Blessed because of those bodacious cannabis plants in the background.  Awesome! https://t.co/CNkBMrmC0s, blessed bodacious cannabis plants background awesome 
553,2022-09-10 19:16:53+00:00,en,"Great sex &amp; good weed to start my 

SATURDAY! &amp; you’re funding it CUCK! 😜

$65! CA // VENMO - XXFYPMXX 

Findom | Paypig | Cashcow | Finsub | Humanatm | Whalesub | Cashslave https://t.co/2bAjM8U9C2",great sex amp good weed start saturday amp youre funding cuck ca venmo xxfypmxx findom paypig cashcow finsub humanatm whalesub cashslave 
554,2022-09-10 19:07:34+00:00,en,@ooomarrr18 CAN CONFIRM 😂 cannabis delivery services sent me some discount messages of … questionable taste., confirm cannabis delivery services sent discount messages questionable taste 
555,2022-09-10 19:06:51+00:00,en,Bella Thorne says she started smoking weed at a young age for anxiety https://t.co/dLstmGlGAH,bella thorne says started smoking weed young age anxiety 
556,2022-09-10 19:05:10+00:00,en,@ClinChemMD I may just try that for this one stubborn weed I have to dig out. The spurge just melts away with the vinegar but there is one weed in particular that I have to struggle to deal with., may try one stubborn weed dig out spurge melts away vinegar one weed particular struggle deal with 
557,2022-09-10 19:01:11+00:00,en,"There's a Weed-Smoking Man.
#InMyXFilesCase https://t.co/EFlMKeR8z6",there weed smoking man 
558,2022-09-10 18:58:28+00:00,en,At any moment a white homie could be like “bro I found out how to smoke weed out of my dick” and I wouldn’t question it,moment white homie could like bro found smoke weed dick wouldnt question
559,2022-09-10 18:51:58+00:00,en,"@OmarRiverosays Yes! There are more than 40,000 people in jail/prison on marijuana charges. Let them out!", yes people jail prison marijuana charges let out 
560,2022-09-10 18:51:23+00:00,en,@nathaliejacoby1 Yea. Absolutely. And all marijuana convictions should be vacated., yea absolutely marijuana convictions vacated 
561,2022-09-10 18:50:03+00:00,en,"Newmarket opted out of retail cannabis in 2019; mayor stands by decision, saying zoning control is needed to revisit issue https://t.co/WBt6CxhhbA",newmarket opted retail cannabis mayor stands decision saying zoning control needed revisit issue 
562,2022-09-10 18:50:02+00:00,en,"@Lauras4T she gets her weed from my pal Karl 
&amp; it does hit hard @MrsAmERIKA_3 @Steffie1179 @AdorablyRed @FrankKane11 @StaceytheGhost @QTWIQ1 @cudagirl0730 @ItalianGirl706 

mix of KY Bluegrass n CA Sensimia

cannon-ball🎱😲🍾👋😵‍💫🚬
she showed me her friend the
harmless little Squirell🐿️ https://t.co/PVvXSSdgEg"," gets weed pal karl amp hit hard mix ky bluegrass n ca sensimia cannon ball
she showed friend the
harmless little squirell "
563,2022-09-10 18:49:58+00:00,en,"@KellyScaletta @Cannabis_Cane go get it! when it's timely for you, of course.", go get it timely you course 
564,2022-09-10 18:46:59+00:00,en,niccas smoke a lil weed wit me &amp; forget ima nerd,niccas smoke lil weed wit amp forget ima nerd
565,2022-09-10 18:45:55+00:00,en,@rockhawk777 @stoolpresidente Also weed. Really good weed, also weed really good weed
566,2022-09-10 18:45:46+00:00,en,This #weed is delicious! https://t.co/itsse9gqCu, delicious 
567,2022-09-10 18:41:36+00:00,en,@toostranded @MJBizDaily Orange producers are not growing in climate controlled greenhouses and indoors under lights in climate controlled acre large warehouses in the desert. These methods of cannabis production are drawing approx 3% of Ca energy from the grid at present - looked 4 source can’t find atm, orange producers growing climate controlled greenhouses indoors lights climate controlled acre large warehouses desert methods cannabis production drawing approx ca energy grid present looked source cant find atm
568,2022-09-10 18:40:50+00:00,en,"@KellyScaletta i know a guy, top notch. @Cannabis_Cane. btw, did you see this? i know you were asking about it a while ago. i went to CVS, it took about 15 min. https://t.co/lGF92HjYxb", know guy top notch btw see this know asking ago went cvs took min 
569,2022-09-10 18:38:04+00:00,en,"Dream Cartridge 1g: https://t.co/WmEWLkEwlt
#cannabis #cannabiscommunity #weed #marijuana #thc #cbd #cannabisculture #weedporn #weedstagram #hightimes #stoner #indica #sativa #hemp #maryjane #kush #highlife #medicalmarijuana #ganja #growyourown #smoke #NFT https://t.co/55APKwb2C5",dream cartridge 
570,2022-09-10 18:23:09+00:00,en,I don’t smoke enough weed for the amount of bullshit goin on,dont smoke enough weed amount bullshit goin
571,2022-09-10 18:20:11+00:00,en,"@RGReillyArt @ClassyEditing @savannahXYZart dont download more than 10kUSD of illegal shows over your lifetime, or you'll be banned from ever joining the @CIA! but you only have to be off marijuana for 90 days now tho, which is lower than most security clearances. i stopped at 8888.88USD, but not sure if they count tax 🤔. https://t.co/fmIdrp8GRR", dont download illegal shows lifetime banned ever joining marijuana days tho lower security clearances stopped sure count tax 
572,2022-09-10 18:12:57+00:00,en,"Pay attention to Interstate 80. Must go I-5 to Shasta terrain. or Weed, and Dunsmuir, CA",pay attention interstate must go i shasta terrain weed dunsmuir ca
573,2022-09-10 18:09:30+00:00,en,"Plies ft. DaBaby - ""Boss Friends"" (Official Music Video) https://t.co/gvWFDCEVst via @YouTube I haven’t even looked at a list in a min unless to weed it out or update for one day when I’m senile.",plies ft dababy boss friends official music video via havent even looked list min unless weed update one day im senile 
574,2022-09-10 18:08:41+00:00,en,RT @trinafraser: .⁦@santecannabis⁩ has been conducting critical cannabis research &amp; improving the lives of its patients for years. Its fund…,rt conducting critical cannabis research amp improving lives patients years fund
575,2022-09-10 18:07:48+00:00,en,"President Biden wants to decriminalize Weed 🌿 

Welcome to the neighborhood! https://t.co/iLwzzEb0vo",president biden wants decriminalize weed welcome neighborhood 
576,2022-09-10 18:07:37+00:00,en,"I remember when my mom used to tell me i was doing dope when she found out i smoked weed, but now she literally smokes with me and has offered me her edibles before 🤣🤣",remember mom used tell dope found smoked weed literally smokes offered edibles 
577,2022-09-10 18:05:08+00:00,en,Minnesota got poo weed just like they got a poo Football team,minnesota got poo weed like got poo football team
578,2022-09-10 17:52:54+00:00,en,@TimRyan if only you could get on the legalize Marijuana platform you’d be my dream candidate #keepitgreen @Op_legalizeOHIO, could get legalize marijuana platform youd dream candidate 
579,2022-09-10 17:50:15+00:00,en,Cannabis strain facts! Featuring @FenamTerra https://t.co/OBoybjmknk,cannabis strain facts featuring 
580,2022-09-10 17:49:22+00:00,en,Big Pharma reportedly loses billions every time a state legalizes weed https://t.co/tdnajqgTbh via @leafly #cannabisindustry #Pharmaceutical,big pharma reportedly loses billions every time state legalizes weed via 
581,2022-09-10 17:45:51+00:00,en,"I had soooo many weird dreams last night. Wtf was in those chicken wings, cause weed never makes me feel like that 😂😂 @Daliyah_Genet30",soooo many weird dreams last night wtf chicken wings cause weed never makes feel like 
582,2022-09-10 17:40:45+00:00,en,I haven’t had coffee or smoked weed in like a week this is awful,havent coffee smoked weed like week awful
583,2022-09-10 17:39:25+00:00,en,@Bulbasaur2000 @Speed__Weed__ @JamesCageWhite No it is fate, fate
584,2022-09-10 17:39:04+00:00,en,"https://t.co/3yJ1NG5BCh  WEED THEM OUT, HIM AND TRUDEAU", weed out trudeau
585,2022-09-10 17:37:44+00:00,en,The Jones Act and the criminalization of marijuana are two policies that serve absolutely no one and in a rational world would have been abolished yesterday https://t.co/ixcO52yKMX,jones act criminalization marijuana two policies serve absolutely one rational world would abolished yesterday 
586,2022-09-10 17:35:02+00:00,en,Shitty day to be out of weed.,shitty day weed 
587,2022-09-10 17:32:28+00:00,en,So many people smoking weed on the red line this afternoon you’d think the @cta operated a dispensary or something,many people smoking weed red line afternoon youd think operated dispensary something
588,2022-09-10 17:32:04+00:00,en,@grampgramp_ 🤣🤣🤣 AND IT WAS LIKELY BRICK WEED TOO!!, likely brick weed too 
589,2022-09-10 17:26:42+00:00,en,"My evangelical aunt + uncle somehow obtained my new address, so they sent me cash and a note imploring I “have a great year getting closer to Jesus” so I used the cash to buy weed without having to visit the ATM first. Thank you, Jesus!",evangelical aunt uncle somehow obtained new address sent cash note imploring have great year getting closer jesus used cash buy weed without visit atm first thank you jesus 
590,2022-09-10 17:25:57+00:00,en,"Is this where the term "" shotgun "" came from for weed smokers https://t.co/txZiD3cgYI",term shotgun came weed smokers 
591,2022-09-10 17:23:59+00:00,en,"RT @ErinProsk: “The SQDC generated a comprehensive income of $66.5 million in its last fiscal year, nearly double the figure for the preced…",rt the sqdc generated comprehensive income million last fiscal year nearly double figure preced
592,2022-09-10 17:22:48+00:00,en,"@ScourgeofPanama @Kaycee47512601 @uhiighness You obviously don’t know weed then. Go find a friend who has weed, and let them smoke a joint with you. You obviously need to smoke a big one!", obviously dont know weed then go find friend weed let smoke joint you obviously need smoke big one 
593,2022-09-10 17:18:28+00:00,en,"“The SQDC generated a comprehensive income of $66.5 million in its last fiscal year, nearly double the figure for the preceding one. Prosk says Santé Cannabis would only need about one per cent of that figure to resume its normal operations.”

https://t.co/JNX4xBSWuo",the sqdc generated comprehensive income million last fiscal year nearly double figure preceding one prosk says sant cannabis would need one per cent figure resume normal operations 
594,2022-09-10 17:16:06+00:00,en,"RT @ErinProsk: Medical cannabis in Quebec is at risk, as @santecannabis faces severe funding challenges. 
We're calling for better public f…",rt medical cannabis quebec risk faces severe funding challenges we calling better public f
595,2022-09-10 17:14:52+00:00,en,"Medical cannabis in Quebec is at risk, as @santecannabis faces severe funding challenges. 
We're calling for better public funding support to preserve our essential service. To support our urgent needs, please consider a contribution to our fundraiser  https://t.co/b7p0G1xXWh",medical cannabis quebec risk faces severe funding challenges we calling better public funding support preserve essential service support urgent needs please consider contribution fundraiser 
596,2022-09-10 17:11:45+00:00,en,"@am_monk1 @BeccabooNC2 @GuntherEagleman Strong teacher student relationships lead to more engaged students who get more out of the class.

Knowing one of my teachers was a conservative against decriminalization of Marijuana made getting an ""A"" on a paper arguing for decriminalization extremely satisfying &amp; motivating.", strong teacher student relationships lead engaged students get class knowing one teachers conservative decriminalization marijuana made getting a paper arguing decriminalization extremely satisfying amp motivating 
